rank,username,unique_ac,total_minutes
970,daisybunny,16,240.02
971,gue,16,256.63
972,HFRHowctvQ,16,260.18
973,muratraqli01,16,269.73
974,sunxuanyu,16,271.6
975,iwakawa0501,16,275.13
976,noshinn,16,279.15
977,goih,16,287.95
978,nnh915,16,309.72
979,lyc10032,16,346.53
980,imoken_p,16,367.48
981,WuTUT,16,367.77
982,JZ2025qzyGanfan,16,371.02
983,hm__23,16,379.88
984,huangqishuo,16,382.02
985,someone_,16,382.03
986,Asuka666,16,389.43
987,TwoSquirrels,16,393.03
988,AmCsus2B,16,394.68
989,peyu,16,397.35
990,ei2520,16,405.12
991,nono00,16,406.05
992,Ariga,16,412.42
993,Ryoga_exe,16,414.9
994,2025qwl,16,424.52
995,zhuangzhicheng,16,425.18
996,32BACH1,16,433.88
997,thecoolguy,16,436.3
998,hrh2025,16,459.4
999,abhay_pandey7777,16,469.13
1000,gw24107,16,482.28
1001,Jun1013,16,484.32
1002,OYus,16,488.33
1003,hekiroi,16,502.12
1004,sukesann,16,520.98
1005,glaceon1020,16,668.72
1006,taka2005,16,712.5
1007,msyu,15,12.83
1008,zdd6310,15,21.92
1009,gonhu1234,15,43.65
1010,Bitreliica,15,46.42
1011,Genshin_ht,15,59.32
1012,Collin118170,15,74.75
1013,Nth2fade,15,76.17
1014,Floweryhb,15,91.45
1015,U_no_who,15,97.9
1016,aoori,15,100.22
1017,a_computers,15,101.6
1018,Priestess_SLG,15,108.92
1019,mya3,15,120.37
1020,saki_koromo,15,128.28
1021,JX154,15,129.5
1022,cyzr,15,130.02
1023,yu23578,15,131.97
1024,ThomasQuan,15,154.6
1025,a01sa01to,15,154.7
1026,hartesuzuiki,15,159.13
1027,SFLS_AI_WINNER,15,167.45
1028,alllllllllly,15,169.1
1029,imdashraful17,15,170.18
1030,coduckstudent,15,175.63
1031,tatt61880,15,177.88
1032,SouSou196883,15,178.92
1033,tetra4,15,179.8
1034,ppmn_6,15,180.12
1035,dengweile,15,182.52
1036,chenmohan,15,195.87
1037,Kude,15,200.53
1038,starptzawarudo,15,208.58
1039,shkii,15,215.25
1040,choco_tanaka,15,218.48
1041,RabbitWhite,15,219.32
1042,insert,15,223.08
1043,kassl,15,224.8
1044,Rudra_7,15,228.97
1045,fjtmessi10,15,230.52
1046,mocop,15,231.27
1047,saku03081,15,233.0
1048,2011ryf,15,236.98
1049,naby,15,241.6
1050,kohakunushi,15,241.67
1051,writeAhead,15,250.43
1052,sibarseki,15,254.62
1053,es13nt_A_1,15,254.87
1054,lcx_13456,15,259.58
1055,tofusan_lemonp,15,271.58
1056,liangyoulin,15,272.37
1057,xzc2023,15,276.4
1058,kac17,15,281.0
1059,manybear,15,282.63
1060,yurina256,15,287.55
1061,zjz_6653,15,292.52
1062,Tangzy0121,15,293.63
1063,honyif,15,297.32
1064,annkake_yaki,15,299.13
1065,RoBin05,15,332.87
1066,world_kiana,15,333.43
1067,HHmiyako,15,334.72
1068,magicaldavid,15,339.6
1069,maou1,15,354.77
1070,ardRiriy,15,356.48
1071,pas4,15,367.77
1072,luckyK,15,368.75
1073,hypersoweak,15,383.03
1074,SANJu043,15,389.12
1075,montyy,15,393.23
1076,huanghaolun,15,397.1
1077,gw2250xyn,15,397.28
1078,zkl018,15,401.33
1079,benjaminshih2,15,422.05
1080,orange_fruit,15,426.28
1081,chouhui,15,431.7
1082,programX,15,432.38
1083,shashwat379,15,462.87
1084,m00n1ight,15,466.43
1085,GHJ2023,15,480.95
1086,SaeeBarve,15,488.3
1087,yrlpiao,15,532.43
1088,harveyspecter,15,538.52
1089,mochaowo,15,566.3
1090,ra5anchor,15,607.97
1091,VusatOrujov,15,620.02
1092,h4sk,14,119.75
1093,wuenzi1,14,141.48
1094,Malb7mm,14,148.12
1095,AdTerram,14,154.08
1096,pitP,14,173.43
1097,T1610,14,178.82
1098,tosuto,14,186.65
1099,rei_03b7,14,186.67
1100,puyo,14,195.33
1101,yimiya,14,205.58
1102,NASU41,14,209.52
1103,szlt,14,214.22
1104,YZ_,14,214.48
1105,Chenhaoqi,14,215.35
1106,shooonya,14,221.12
1107,Sai_Krishna_Puni,14,222.65
1108,dicecu,14,225.62
1109,Nanmo,14,234.1
1110,mtfucker,14,236.58
1111,chenzehan,14,240.57
1112,potato1938,14,245.1
1113,friedturtleee,14,252.88
1114,0xyyy,14,256.77
1115,ZeroOneBFS,14,258.57
1116,nikoro256,14,259.37
1117,lexi38623,14,265.33
1118,domo421,14,266.95
1119,aryanishappy,14,274.43
1120,stevetoken,14,276.63
1121,nemy,14,282.25
1122,JingZeWu,14,285.75
1123,mizarjp,14,291.98
1124,rich_chanel,14,292.47
1125,makk,14,294.23
1126,hxy654321,14,297.28
1127,fukurogi,14,299.08
1128,Vanilla_xi,14,301.97
1129,Akhmadjon,14,305.85
1130,sxyz88,14,307.8
1131,sai_ac,14,308.43
1132,tim981030,14,309.12
1133,tyLingyu,14,311.13
1134,tuttutu256,14,319.55
1135,chierin2,14,329.35
1136,Gauravkumar74123,14,337.33
1137,NONODOKA,14,349.4
1138,ReacherWu,14,350.0
1139,tomo8,14,356.2
1140,Alekhkr,14,358.23
1141,ANgt,14,363.27
1142,Alex0210,14,368.93
1143,SKristof0306,14,416.55
1144,Sh1kiNatSume,14,429.58
1145,WangZhanYu,14,457.08
1146,Prabudh_,14,480.1
1147,flyasdfvcxz,14,533.57
1148,Lqd0f,13,85.63
1149,fengenrong,13,115.78
1150,Ao02,13,133.17
1151,rai_suta,13,152.43
1152,liuzehua112233,13,159.88
1153,binap,13,165.3
1154,TianM23,13,175.15
1155,charlotte_cpp,13,178.2
1156,sclara,13,191.4
1157,surinrin,13,194.42
1158,elf48,13,197.43
1159,maple_1016,13,211.28
1160,kazu107,13,223.32
1161,suisankafe2,13,233.87
1162,qianwai,13,236.6
1163,wqz13,13,240.88
1164,PratinavGupta,13,243.48
1165,helongyun,13,244.47
1166,chenyuan3,13,250.88
1167,jbyxm,13,251.6
1168,pentaproton,13,256.15
1169,ah686634,13,259.17
1170,ShenyouWu,13,262.1
1171,furuoro,13,270.72
1172,Dona_,13,270.75
1173,MongHwa,13,274.78
1174,t154654,13,278.73
1175,EasonAAA,13,283.23
1176,kurodesu,13,285.75
1177,Kremlin897,13,285.85
1178,fly_in_sky,13,287.42
1179,yiwiy9,13,300.02
1180,Yoshi03,13,304.3
1181,scotch_at,13,311.12
1182,TinTrung,13,313.32
1183,nakLon,13,316.77
1184,Nemurerukame,13,317.25
1185,chensian,13,321.78
1186,kenistry,13,324.25
1187,Wsj21661949,13,326.92
1188,tetitubuta,13,334.2
1189,aligeee,13,337.83
1190,G_S_Z,13,337.87
1191,Nishant_17,13,345.28
1192,kurf18,13,360.33
1193,naresh_r,13,362.63
1194,Max27,13,364.07
1195,amartya110,13,372.73
1196,zhoushuoyu,13,373.68
1197,yuelai,13,398.52
1198,xcyb,13,402.62
1199,Ez_Elephant,13,412.23
1200,WYX1210,13,427.47
1201,GinLee,13,431.55
1202,khanh_thien,13,434.53
1203,Techtronics21,13,531.92
1204,CorgiHere,12,135.82
1205,yuiseya,12,144.2
1206,alexwice,12,150.17
1207,wzr130113,12,161.62
1208,LogikLegende,12,164.38
1209,nobsun,12,174.72
1210,suzuya,12,176.7
1211,asutario,12,176.9
1212,Ferrocene,12,197.8
1213,Limingxuan,12,199.58
1214,FallenPrince,12,211.23
1215,ztyroy,12,224.07
1216,yangzitong2025,12,226.47
1217,firework72,12,234.98
1218,tkms,12,238.0
1219,toshikoshi_ramen,12,239.37
1220,KeitaroNaruse,12,246.43
1221,Lamian,12,249.47
1222,TianX7891,12,256.5
1223,Red__river,12,262.25
1224,Daichin_,12,270.22
1225,huguanfu,12,272.47
1226,Turgen,12,277.75
1227,chnluogu732101,12,282.4
1228,newsname,12,285.52
1229,easternest,12,287.05
1230,superhorse,12,288.75
1231,hecia,12,289.47
1232,QingFuan,12,295.48
1233,cheetah3621,12,296.97
1234,IlIlIlIlIlIlIlIl,12,305.47
1235,NOKOMIZ,12,305.83
1236,furikus,12,306.98
1237,sakib1290,12,315.48
1238,Cheng0928,12,319.92
1239,2028zhanghuan,12,320.02
1240,fangshang2015,12,323.17
1241,Sma,12,325.78
1242,ygonepiece,12,326.38
1243,LVYB,12,331.5
1244,paneer_momos,12,337.28
1245,Wang_Kevin,12,342.7
1246,wDrFtgyLp,12,345.17
1247,aaa1013,12,346.33
1248,kuruma_zensoku,12,351.88
1249,cacampu,12,356.48
1250,Aditya91,12,362.88
1251,ryu__ji,12,377.15
1252,caizhengyan,12,377.27
1253,tsuchinoto,12,384.23
1254,You13579,12,387.02
1255,shige111,12,427.1
1256,gourav100110,12,460.0
1257,Qr_sake777,12,475.63
1258,ShubhamYadav27,12,504.23
1259,yupiteru,12,549.55
1260,AWC_winner,11,67.95
1261,emmoy,11,96.98
1262,jinchengli,11,119.72
1263,smilences,11,123.22
1264,jumoku,11,126.33
1265,angeloman7,11,128.55
1266,2010wenzichun,11,129.68
1267,asasui2,11,131.97
1268,hotate29,11,144.37
1269,Taiki0715,11,149.47
1270,Andrew8128,11,158.78
1271,VoidalityK,11,162.03
1272,fnoilhyang,11,169.0
1273,T1win,11,172.17
1274,daiten1024,11,174.32
1275,hokuto9982,11,177.85
1276,star_1,11,178.08
1277,mipad,11,178.2
1278,guppi_03,11,180.38
1279,shiomusubi496,11,180.87
1280,zhangjizhiava,11,187.88
1281,theHrishikesh,11,197.12
1282,tom953,11,199.17
1283,kurao2924,11,199.28
1284,UlviX,11,201.35
1285,ASST,11,211.95
1286,csy001,11,214.43
1287,Ebraam_Yousef,11,215.85
1288,tompan,11,221.68
1289,naesira,11,232.85
1290,green_tommm,11,233.48
1291,Jessie1247,11,234.03
1292,heh0smallZ,11,245.43
1293,Hekimov038,11,247.32
1294,XM_AtCoder,11,252.33
1295,Harunyann,11,254.97
1296,nourin_nusrat,11,261.17
1297,cpranobo,11,267.6
1298,ZilinXie,11,271.47
1299,goodpjw2008,11,271.65
1300,Lux_Chen,11,274.28
1301,T101010101,11,286.12
1302,Windyshadow,11,289.68
1303,Priyanshu_yadav,11,293.38
1304,youngerrr,11,301.35
1305,AXT_AyaKoto,11,308.22
1306,liecrew,11,311.72
1307,cherilgracenciya,11,314.12
1308,by_avra,11,321.9
1309,hetwizzy,11,325.88
1310,wmxw,11,327.95
1311,sandblast0257,11,333.35
1312,rahul_18,11,334.5
1313,Aptx2006,11,336.83
1314,Sueh,11,342.67
1315,lsy123456,11,346.1
1316,maimmm,11,347.53
1317,infinite2021,11,351.33
1318,hy9360,11,359.28
1319,esteem,11,371.13
1320,gixim,11,384.98
1321,jash_,11,409.38
1322,harvsftw,11,491.47
1323,aslam45,11,493.97
1324,kaartikarora,11,505.08
1325,Forsaken_,10,13.5
1326,Lionblaze,10,18.67
1327,gangbengr,10,24.92
1328,cleber0328,10,25.05
1329,Sparse_Table,10,42.6
1330,CuteMurasame,10,47.58
1331,bandai0412,10,58.5
1332,Murasame1st,10,61.72
1333,liboya5074,10,66.03
1334,M289,10,68.02
1335,ei13333,10,69.58
1336,ui_shig,10,69.65
1337,aaa_Pigeon,10,72.32
1338,Hyperbolic,10,78.38
1339,CHDfan,10,83.57
1340,warner1129,10,85.68
1341,gongruixin2012,10,88.03
1341,tenagazaru,10,88.03
1343,SoulKnight,10,89.72
1344,AtcoderHelper,10,90.18
1345,zzr,10,91.35
1346,kusano,10,94.97
1347,buko,10,98.87
1348,a_computers_xh,10,99.38
1349,Dinexic,10,99.85
1350,lindelof,10,101.07
1351,zundamochi_1117,10,104.45
1352,xzy_caiji,10,108.88
1353,computers_office,10,109.05
1354,HenryGe,10,119.82
1355,ATRI_,10,119.9
1356,rokuhati,10,123.83
1357,qazxcftgbnmlp,10,126.2
1358,hzm0310,10,126.22
1359,cmh101001,10,126.35
1360,chenchuze,10,128.23
1361,k_k_pyrhon,10,129.75
1362,Nichi10p,10,133.38
1363,tnktsyk,10,133.6
1364,aaabug,10,138.47
1365,tardigrade,10,140.57
1366,Rawnak_Arzumand,10,141.53
1367,WhiteCatBlackHat,10,146.08
1368,Mark_Pr,10,148.55
1369,mindflux,10,150.7
1370,gdst,10,152.2
1371,Harry_Kame,10,153.88
1372,shuqiang,10,156.28
1373,timgo2025,10,156.75
1374,fengshenghao,10,158.38
1375,mosaseka,10,158.68
1376,yuanjiaye,10,159.3
1377,Osman_Avci,10,160.37
1378,Kansu,10,162.28
1379,qzyz_zmx1,10,163.1
1380,Excpp,10,164.23
1381,gsmpraneeth,10,167.8
1382,suitosama123,10,170.22
1383,phriaync,10,170.73
1384,karishma_26,10,172.42
1385,H_R_K,10,173.8
1386,Leal_al,10,174.8
1387,P_C_star,10,178.0
1388,dirtblock,10,180.12
1389,HoyHoyCharhang,10,182.77
1390,dipesh23,10,183.68
1391,frexe,10,183.73
1392,Eason_cyx,10,184.62
1393,Forested,10,185.2
1394,CHD,10,185.4
1395,firiexp,10,185.48
1396,cumihitampakkris,10,185.6
1397,nekomachan,10,185.78
1398,kuromath,10,187.43
1399,yangzichen1203,10,187.55
1400,Emmetthor,10,196.28
1401,qwertyuiop615243,10,197.78
1402,lingzihao,10,198.85
1403,yorokonbu,10,200.28
1404,zainulhaq,10,202.8
1405,Kan05,10,202.98
1406,itoito1234,10,203.7
1407,elmulberreed,10,203.8
1408,jjjxs,10,206.48
1409,DeekshitaK03,10,207.27
1410,zze,10,208.1
1411,Frank66,10,208.12
1412,Hussein01,10,208.82
1413,divine21,10,210.05
1414,TowaYokoyama,10,213.48
1415,a880rh,10,213.83
1416,lgud181u,10,214.9
1417,wogikaze,10,216.47
1418,Zyzhs,10,216.57
1419,jayden41,10,218.42
1420,A7_divided_by_3,10,225.53
1421,hely,10,225.87
1422,junzi2010,10,227.98
1423,at21km43,10,228.33
1424,DaisukeTK,10,229.32
1425,Yahia_,10,232.1
1426,kitagawakita,10,232.77
1427,Aaditya896990,10,233.32
1428,KaranChauhan,10,241.12
1429,Ruudddiiii,10,241.65
1430,aoenginyaa,10,242.02
1431,horn3,10,244.33
1432,kiruru002,10,246.38
1433,aonyx64,10,246.5
1434,Phenanthrene86,10,246.87
1435,joyce2012,10,247.35
1436,cwd2023,10,248.35
1437,gwfate,10,250.63
1438,Hasib_2050,10,251.18
1439,AG_Liangsheng,10,251.4
1440,souro01,10,260.82
1441,Hshmt_shh,10,261.77
1442,chenyanjun2023,10,262.38
1443,km1729,10,267.15
1444,mr_cool123,10,269.55
1445,Spinning888,10,271.8
1446,bem130,10,282.97
1447,litanghui0000,10,292.2
1448,huiliyi666,10,294.1
1449,qizilbek,10,294.15
1450,Alan_xyi0906,10,296.52
1451,sixuhe,10,300.58
1452,chandramouli2026,10,306.57
1453,chierin3,10,313.5
1454,cynqwq,10,319.83
1455,featherAVA,10,321.22
1456,Shiro_S,10,326.1
1457,Anu2006,10,329.07
1458,Kawashiro_Nitori,10,332.4
1459,AtCoderGaoruize,10,337.52
1460,itokoi,10,338.47
1461,ox11adm1n,10,340.73
1462,suneo31415926535,10,348.13
1463,cho57020,10,360.88
1464,JannatulTajrin,10,370.3
1465,m1stzy,10,374.85
1466,Sudhir87,10,380.47
1467,yujunmin,10,381.58
1468,xuyuexi,10,383.58
1469,Quasar4606,10,390.92
1470,xieruiqi,10,447.68
1471,biotea,10,479.22
1472,riers,9,22.9
1473,YANGRONGYANG,9,37.57
1474,crqaitiaowu,9,66.03
1475,Balint12,9,82.6
1476,Artemol,9,83.32
1477,komori3,9,83.78
1478,soto800,9,85.17
1479,DB0917,9,94.18
1480,oreo2005,9,102.72
1481,lbw2025,9,104.52
1482,eternal_silence,9,105.53
1483,lkz2029,9,108.18
1484,CHENZhuoxi,9,109.18
1485,WebP,9,110.52
1486,cAtCoder12345,9,112.4
1487,menotbest,9,116.37
1488,ryu150,9,118.4
1489,Zhong_S_L,9,121.98
1490,Rubikun,9,125.17
1491,inluminas,9,125.58
1492,cjdst,9,125.95
1493,monerinngu,9,126.52
1494,YiShuyao,9,127.73
1495,rmhaitiaowu,9,129.6
1496,Wugene1,9,130.6
1497,std_rot,9,132.42
1498,KiriKana,9,134.15
1499,ankush_alonsoo,9,144.45
1500,Sophy_ff,9,145.38
1501,MistryNihilityn,9,150.2
1502,Rishabh_759,9,155.1
1503,Nzt3,9,155.85
1504,shendengbo,9,157.82
1505,ikoya,9,160.53
1506,rashcode,9,161.37
1507,chicubed,9,161.62
1508,lgrandco,9,162.27
1509,nekooooooo,9,162.67
1510,HuTianqi,9,166.95
1511,tb158,9,171.7
1512,RomanLeshchuk,9,173.32
1513,HitTmg,9,178.0
1514,mh_325,9,179.75
1515,BenKenobi,9,183.22
1516,mm1221,9,183.42
1517,Mimiii,9,184.48
1518,psgqwq,9,187.55
1519,siooisi,9,189.1
1520,suna27,9,189.68
1521,MD2SA,9,191.87
1522,chowin,9,192.32
1523,AiHAn,9,193.05
1524,Mahadi4404,9,196.05
1525,aperson31415,9,196.53
1526,NOMI1,9,196.9
1527,ytamu555,9,198.25
1528,H1809,9,198.53
1529,ByanByanMen,9,202.62
1530,2026wangyiwen,9,202.83
1531,gawanosuke,9,203.55
1532,hydroxy,9,206.13
1533,BerryPie,9,208.02
1534,hassan_,9,208.07
1535,HZY1618yzh,9,208.1
1536,Zelong_Xiao,9,213.87
1537,kuroinusan,9,215.2
1538,Vampirejs,9,217.55
1539,zhaochenyou__you,9,217.58
1540,ACmember,9,219.22
1541,MKD1145,9,221.58
1542,Pilocode,9,222.3
1543,adityahumein,9,224.03
1544,ponkmq,9,227.32
1545,tossy2002,9,227.53
1546,WWSS_MM,9,231.95
1547,C20263103,9,233.53
1548,kosumo77,9,234.35
1549,Santhosh_L20,9,236.27
1550,danpyu,9,240.4
1551,Mcqueen955,9,242.25
1552,vaibhav054,9,242.77
1553,useak,9,243.23
1554,bondrewd28,9,248.95
1555,tnt__,9,253.6
1556,Ineesh,9,258.0
1557,toshiconner,9,264.78
1558,Pranav23,9,275.17
1559,Nuris2012,9,275.67
1560,Priyam_kumar_,9,278.28
1561,Pragadheesh_S,9,279.0
1562,notmayank,9,281.68
1563,N_noa21,9,285.37
1564,h001639,9,288.68
1565,Minh4893IT,9,288.7
1566,xy03c,9,289.33
1567,E0_0,9,292.05
1568,Hori04,9,295.42
1569,Abdymanapov4321,9,295.68
1570,ZhengHaoxuan0331,9,299.85
1571,Superkikki,9,304.03
1572,mr_human,9,310.25
1573,lavi3,9,310.4
1574,X__OR,9,311.55
1575,Bill_Evans,9,313.85
1576,Guangzhoumetro,9,329.37
1577,penguin133,9,332.0
1578,DeadSkull,9,332.5
1579,hujunjie2015,9,348.1
1580,xhxxwcr,9,351.57
1581,Zcj24680,9,352.37
1582,bplizard,9,359.73
1583,panglin,9,361.13
1584,HemaSri_G,9,396.0
1585,ryota2357,9,398.13
1586,AshRise,9,402.0
1587,ZaeThrix,9,432.22
1588,onlyfans,9,437.1
1589,matcharate12,8,60.7
1590,Ethan_sun,8,75.12
1591,kevin5556,8,76.2
1592,ta2maru,8,77.63
1593,ZJA0224,8,80.03
1594,zhuruochong,8,80.77
1595,ALANYQ,8,80.98
1596,Xishui,8,83.07
1597,O_dayo,8,84.83
1598,Many712,8,94.57
1599,Nagerhide,8,98.13
1600,Tomii9273,8,103.92
1601,2025lizhaoran,8,107.62
1602,Easonding,8,107.73
1603,xyz877,8,111.17
1604,ramphastostoco,8,112.6
1605,bribritt,8,116.83
1606,DYZ123,8,117.28
1607,lyi,8,119.22
1608,ACstudy,8,120.83
1609,ABCEfive,8,123.65
1610,keroru,8,124.03
1611,DDDDDino,8,124.92
1612,BrandyJ,8,126.75
1613,krish2004parikh,8,127.1
1614,Kyoka3180,8,128.7
1615,FygenCughen2,8,138.95
1616,Yugo0716,8,141.07
1617,sdgjxjgs,8,143.15
1618,BvBDnl26,8,144.0
1619,AuroraX,8,145.2
1620,kimhs,8,145.82
1621,flywen,8,146.07
1622,faje2,8,150.6
1623,ygy0,8,150.65
1624,kozima,8,153.27
1625,no2ca,8,156.5
1626,Quey,8,160.42
1627,Ruhan_007,8,166.2
1628,Santhoshkumar06,8,170.0
1629,me_as_coder,8,171.75
1630,restofwaterimp,8,176.4
1631,Juan2012,8,177.22
1632,hotaosa,8,178.23
1633,ygdstmidn,8,178.28
1634,chrome_chome,8,178.57
1635,hayabusa286,8,178.7
1636,muskanraghav,8,179.3
1637,EitoNakamura,8,182.52
1638,baoziwu2,8,184.25
1639,owais_,8,185.25
1640,lumiere_,8,187.18
1641,djsksbrbf,8,187.67
1642,aaa65654,8,189.6
1643,sparadigm,8,189.73
1644,MJuice,8,190.12
1645,The_Roxx_,8,191.73
1646,hyk0YF0Gamer,8,194.68
1647,KKKKKIIIII,8,196.43
1648,bugleave,8,196.73
1649,suidonx,8,199.48
1650,Akshita_7,8,199.92
1651,Ch_Garima,8,202.88
1652,kolorvxl,8,203.22
1653,xihaolan,8,203.5
1654,Koosuke,8,204.28
1655,Caigezin,8,205.18
1656,loser_qwq,8,206.38
1657,Eye_of_God,8,211.15
1658,Tyara,8,212.45
1659,AscaloN,8,213.22
1660,coder7,8,216.62
1661,poka,8,217.23
1662,pavansai16,8,217.77
1663,captainprice27,8,222.47
1664,Tharun_J,8,224.2
1665,Roxign,8,226.13
1666,Ceres177ml,8,226.22
1667,kaimel,8,230.23
1668,sierraki,8,231.07
1669,Prashant_Mittal,8,232.97
1670,JhoZzel,8,233.18
1671,justDevil,8,233.43
1672,angelator312,8,233.6
1673,huwarin,8,234.47
1674,xiaolingtong,8,234.72
1675,barath2006,8,236.55
1676,songzihe,8,247.0
1677,Pratik_10072008,8,253.55
1678,skellyjonut,8,256.02
1679,lomwymad,8,256.15
1680,noel_133,8,257.03
1681,dy_atcoder,8,261.43
1682,gw22755,8,288.35
1683,SHA_TO_RU,8,299.32
1684,shobikadayanidi,8,301.03
1685,wangyinghao2,8,305.7
1686,pranavaryaRS,8,306.22
1687,Shushikta,8,312.6
1688,nianyi,8,315.78
1689,Fly2026,8,316.12
1690,dnek,8,327.68
1691,chenyian,8,339.93
1692,Leo_29,8,342.9
1693,aryaninvaes,8,354.62
1694,chauncey,8,379.05
1695,EZHUMATHI_S,8,382.35
1696,Solalyth,7,40.08
1697,Iroha_3856,7,65.38
1698,jackyuyu,7,72.75
1699,sakusaku8,7,73.22
1700,Apple10,7,74.65
1701,wsdsbsw,7,77.95
1702,Hello0,7,80.37
1703,kariya1975,7,84.4
1704,Konini,7,84.73
1705,tarakomayo2,7,89.22
1706,Shirotsume,7,89.6
1707,Alcadeias,7,91.42
1708,prof_zoh,7,92.12
1709,yanglinze,7,93.63
1710,yangzelin2024,7,94.93
1711,yukisiro,7,98.72
1712,yoonhero,7,99.55
1713,Taramora,7,100.85
1714,THE_SEU_07,7,101.25
1715,heyuxuanyyds,7,102.17
1716,bjgf,7,102.18
1717,Hygrox,7,108.13
1718,orangekid,7,109.87
1719,tohenboku,7,110.68
1720,nmnmnmnm,7,110.72
1721,dokinami,7,112.17
1722,Lilibet,7,113.77
1723,am1331,7,113.78
1724,CatAzusa,7,114.63
1725,pel,7,115.62
1726,CatYukarin,7,115.97
1727,encry,7,118.95
1728,amanjain123,7,120.58
1729,sayHello_,7,120.7
1730,tonchev,7,121.05
1731,ricetta,7,121.45
1732,delta0,7,122.42
1733,wangyuwen,7,123.27
1734,dengyuxi,7,123.28
1735,konankinithish,7,126.05
1736,human_machine,7,126.85
1737,Amit_K39,7,127.3
1738,godAngryOver,7,131.67
